"Time","Acclima Soil.EC_BULK.1.1","Acclima Soil.EC_PORE.1.1","Acclima Soil.Permitivity.1.1","Acclima Soil.Temperature.1.1","Acclima Soil.VWC.1.1","Kestrel.ALS.Blue.15","Kestrel.ALS.Clear.15","Kestrel.ALS.Green.15","Kestrel.ALS.IR.15","Kestrel.ALS.Red.15","Latitude","Longitude","Talon-Aux.PORT_1.0.3","Talon-Aux.PORT_1.1.3","Talon-Aux.PORT_1.2.3","Talon-Aux.PORT_1.3.3","Talon-Aux.PORT_2.0.3","Talon-Aux.PORT_2.1.3","Talon-Aux.PORT_2.2.3","Talon-Aux.PORT_2.3.3","Talon-Aux.PORT_3.0.3","Talon-Aux.PORT_3.1.3","Talon-Aux.PORT_3.2.3","Talon-Aux.PORT_3.3.3","Talon-Aux.START.3","Talon-Aux.STOP.3","Talon-SDI12.Apogee."
2024-07-01 15:28:29,206.000,1607.000,14.300,26.500,26.400,791.294,1476.632,957.949,3214.160,469.610,,,15.188,204.085,0.000,0.000,16.500,203.455,0.000,0.000,10.313,199.951,0.000,0.000,1719865648.000,1719865709.000,0.626
2024-07-01 15:29:29,205.000,1599.000,14.300,26.400,26.400,809.588,1501.158,949.436,3272.480,462.000,,,301.219,249.732,0.000,0.000,306.531,251.050,0.000,0.000,189.594,12.919,0.000,0.000,1719865709.000,1719865769.000,0.623
2024-07-01 15:30:30,206.000,1607.000,14.300,26.400,26.400,844.118,1487.754,977.795,3303.680,477.317,,,202.625,13.526,0.000,0.000,209.859,14.286,0.000,0.000,12.000,201.335,0.000,0.000,1719865769.000,1719865830.000,0.624
2024-07-01 15:31:30,133.000,1407.000,11.600,26.500,21.800,620.235,1062.246,747.897,2909.360,379.317,,,20.250,208.100,0.000,0.000,21.750,207.520,0.000,0.000,178.813,12.107,0.000,0.000,1719865830.000,1719865890.000,0.624
2024-07-01 15:32:31,128.000,1348.000,11.600,26.500,21.800,763.882,1458.140,946.051,3071.760,470.146,,,297.375,248.827,0.000,0.000,302.813,250.523,0.000,0.000,12.563,201.929,0.000,0.000,1719865890.000,1719865951.000,0.624
2024-07-01 15:33:31,127.000,1331.000,11.600,26.700,21.900,732.765,1309.088,900.820,2863.920,433.610,,,210.234,14.057,0.000,0.000,218.141,14.864,0.000,0.000,193.234,13.158,0.000,0.000,1719865951.000,1719866011.000,0.624
2024-07-01 15:34:32,128.000,1342.000,11.600,26.800,21.900,758.294,1387.684,932.256,2877.200,454.439,,,14.813,204.555,0.000,0.000,16.125,203.837,0.000,0.000,10.313,200.637,0.000,0.000,1719866011.000,1719866072.000,0.624
2024-07-01 15:35:32,127.000,1320.000,11.700,26.800,22.000,773.412,1453.123,986.872,3062.720,482.390,,,303.750,250.277,0.000,0.000,308.813,251.566,0.000,0.000,194.047,13.239,0.000,0.000,1719866072.000,1719866132.000,0.624
2024-07-01 15:36:33,0.000,0.000,1.100,27.000,0.000,495.176,12447.789,580.923,7022.880,272.488,,,204.906,13.637,0.000,0.000,210.766,14.293,0.000,0.000,11.813,201.565,0.000,0.000,1719866132.000,1719866193.000,0.626
2024-07-01 15:37:33,99.000,1262.000,10.300,27.000,19.400,500.353,937.825,3360.769,3191.200,1886.927,,,20.438,207.746,0.000,0.000,21.563,207.108,0.000,0.000,175.734,11.833,0.000,0.000,1719866193.000,1719866253.000,0.634
2024-07-01 15:38:34,98.000,1237.000,10.300,26.800,19.500,664.235,952.316,7469.231,2422.320,393.366,,,296.500,247.757,0.000,0.000,302.344,250.240,0.000,0.000,12.188,201.828,0.000,0.000,1719866253.000,1719866314.000,0.641
2024-07-01 15:39:35,98.000,1237.000,10.300,26.700,19.500,622.500,1010.421,597.538,2505.000,328.171,,,208.438,13.851,0.000,0.000,217.219,14.735,0.000,0.000,190.266,12.875,0.000,0.000,1719866314.000,1719866375.000,0.645
2024-07-01 15:40:35,97.000,1218.000,10.400,26.500,19.500,479.412,4598.947,666.256,2539.840,1107.024,,,12.938,203.691,0.000,0.000,14.063,202.770,0.000,0.000,9.938,200.631,0.000,0.000,1719866375.000,1719866435.000,0.649
2024-07-01 15:41:36,96.000,1205.000,10.400,26.400,19.500,483.882,7253.263,635.692,2442.240,1131.219,,,305.188,250.025,0.000,0.000,310.375,251.452,0.000,0.000,190.984,12.926,0.000,0.000,1719866435.000,1719866496.000,0.652
2024-07-01 15:42:36,0.000,0.000,1.100,26.600,0.000,6936.353,8710.947,7088.308,6279.840,3952.390,,,201.234,13.340,0.000,0.000,209.109,14.141,0.000,0.000,12.188,201.127,0.000,0.000,1719866496.000,1719866556.000,0.653
2024-07-01 15:43:37,195.000,1882.000,12.300,26.900,23.100,4765.059,10486.947,6246.769,7619.040,3441.366,,,23.063,205.857,0.000,0.000,24.563,205.302,0.000,0.000,160.031,10.766,0.000,0.000,1719866556.000,1719866617.000,0.658
2024-07-01 15:45:14,195.000,1874.000,12.300,27.400,23.100,4220.824,8069.263,6105.231,6402.720,2877.366,,,235.875,15.952,0.000,0.000,260.313,238.177,0.000,0.000,11.625,195.627,0.000,0.000,1719866617.000,1719866714.000,0.676
2024-07-01 15:46:15,196.000,1884.000,12.300,27.400,23.100,4387.059,7561.053,6443.385,6178.080,2929.171,,,21.563,203.817,0.000,0.000,200.641,13.525,0.000,0.000,110.016,7.059,0.000,0.000,1719866714.000,1719866775.000,0.677
2024-07-01 15:47:15,194.000,1857.000,12.400,27.300,23.200,4622.118,7799.579,6110.769,6079.200,2907.805,,,266.031,237.762,0.000,0.000,15.000,198.294,0.000,0.000,10.875,195.965,0.000,0.000,1719866775.000,1719866835.000,0.679
2024-07-01 15:48:16,0.000,0.000,5.700,27.100,9.600,4630.588,8610.947,5743.077,6489.120,3050.927,,,188.828,12.419,0.000,0.000,286.063,239.693,0.000,0.000,114.617,7.357,0.000,0.000,1719866835.000,1719866896.000,0.679
2024-07-01 15:49:16,323.000,2117.000,16.200,27.300,29.400,5088.353,10416.000,7140.000,6546.240,3757.463,,,13.125,199.141,0.000,0.000,186.016,12.450,0.000,0.000,10.500,196.381,0.000,0.000,1719866896.000,1719866956.000,0.680
2024-07-01 15:51:26,320.000,2105.000,16.200,28.200,29.300,5973.529,9955.579,7875.692,7932.480,3795.219,,,230.766,15.522,0.000,0.000,21.375,203.994,0.000,0.000,14.813,200.383,0.000,0.000,1719866956.000,1719867086.000,0.695
2024-07-01 15:52:26,358.000,2978.000,13.600,28.500,25.300,5576.824,10248.842,1867.077,7930.560,3857.561,,,21.000,205.947,0.000,0.000,299.281,246.540,0.000,0.000,148.172,9.816,0.000,0.000,1719867086.000,1719867147.000,0.702
2024-07-01 15:53:27,358.000,3024.000,13.500,28.700,25.100,5974.941,10014.105,7755.692,7888.320,3630.146,,,284.000,243.474,0.000,0.000,198.328,13.364,0.000,0.000,12.000,199.223,0.000,0.000,1719867147.000,1719867207.000,0.706
2024-07-01 15:54:27,343.000,2234.000,16.300,28.900,29.500,4077.177,9033.263,5512.615,6709.440,3000.000,,,200.750,13.322,0.000,0.000,21.938,205.506,0.000,0.000,152.531,10.126,0.000,0.000,1719867207.000,1719867268.000,0.709
2024-07-01 15:55:28,366.000,2856.000,14.300,29.300,26.400,4461.176,8652.842,5811.692,6717.600,2860.098,,,13.688,201.833,0.000,0.000,292.188,245.827,0.000,0.000,11.250,199.124,0.000,0.000,1719867268.000,1719867328.000,0.710
2024-07-01 15:56:57,364.000,2830.000,14.300,30.000,26.400,4176.706,7046.526,5450.154,6419.040,2602.244,,,279.750,243.331,0.000,0.000,199.938,13.235,0.000,0.000,94.859,5.969,0.000,0.000,1719867328.000,1719867417.000,0.723
2024-07-01 15:57:58,364.000,2851.000,14.200,30.400,26.300,4327.765,7850.526,5479.385,6915.840,2689.171,,,192.203,12.704,0.000,0.000,14.625,201.349,0.000,0.000,10.875,199.327,0.000,0.000,1719867417.000,1719867478.000,0.730
2024-07-01 15:58:58,358.000,2793.000,14.300,31.000,26.400,3785.647,7067.158,4571.385,6594.240,796.390,,,20.438,206.700,0.000,0.000,302.969,247.844,0.000,0.000,159.469,10.609,0.000,0.000,1719867478.000,1719867539.000,0.741
2024-07-02 14:36:08,0.000,0.000,1.200,26.400,0.000,3291.529,5875.790,3821.539,2713.920,1966.829,,,14.250,205.652,0.000,0.000,14.063,204.076,0.000,0.000,14.438,204.631,0.000,0.000,1719948952.000,1719948968.000,0.577
2024-07-02 14:37:10,246.000,904.000,25.800,26.600,40.800,2492.823,4555.895,2932.461,2245.680,1535.268,,,307.906,252.443,0.000,0.000,311.094,253.838,0.000,0.000,221.672,15.318,0.000,0.000,1719948968.000,1719949030.000,0.585
2024-07-02 14:38:09,242.000,871.000,26.200,25.900,41.200,2738.118,4888.526,3160.615,2373.840,1610.195,,,210.703,14.122,0.000,0.000,216.219,14.750,0.000,0.000,12.000,203.629,0.000,0.000,1719949030.000,1719949089.000,0.587
2024-07-02 14:39:09,242.000,861.000,26.500,25.500,41.400,2780.823,5036.737,3210.461,2407.440,1671.366,,,20.063,209.616,0.000,0.000,21.000,208.734,0.000,0.000,205.125,14.061,0.000,0.000,1719949089.000,1719949149.000,0.591
2024-07-02 14:40:09,240.000,856.000,26.400,25.300,41.400,2840.647,5086.000,3268.615,2395.440,1680.585,,,303.250,251.199,0.000,0.000,307.375,252.654,0.000,0.000,12.375,203.322,0.000,0.000,1719949149.000,1719949209.000,0.596
2024-07-02 14:41:09,244.000,866.000,26.500,25.100,41.500,2676.177,4777.684,3052.308,2282.400,1559.122,,,215.703,14.459,0.000,0.000,221.000,15.088,0.000,0.000,211.078,14.501,0.000,0.000,1719949209.000,1719949269.000,0.598
2024-07-02 14:42:09,239.000,841.000,26.700,25.000,41.700,2604.882,4708.000,2998.923,2217.360,1522.829,,,14.250,205.893,0.000,0.000,14.813,204.854,0.000,0.000,10.125,202.119,0.000,0.000,1719949269.000,1719949329.000,0.598
2024-07-02 14:43:09,266.000,869.000,28.500,25.100,43.200,2353.235,4333.579,2667.846,2000.880,1392.146,,,309.375,251.986,0.000,0.000,313.344,253.434,0.000,0.000,210.938,14.457,0.000,0.000,1719949329.000,1719949389.000,0.601
2024-07-02 14:44:09,264.000,854.000,28.700,24.900,43.400,2368.059,4263.369,2712.154,1996.800,1397.854,,,208.016,13.850,0.000,0.000,213.391,14.464,0.000,0.000,11.813,203.584,0.000,0.000,1719949389.000,1719949449.000,0.599
2024-07-02 14:45:09,264.000,852.000,28.800,24.800,43.400,2340.000,4200.000,2672.615,1954.320,1363.463,,,19.125,209.558,0.000,0.000,19.875,208.583,0.000,0.000,201.719,13.758,0.000,0.000,1719949449.000,1719949509.000,0.604
2024-07-02 14:46:09,262.000,840.000,28.900,24.700,43.600,2452.941,4431.263,2808.308,2047.680,1426.390,,,306.594,251.527,0.000,0.000,310.750,252.967,0.000,0.000,12.188,204.130,0.000,0.000,1719949509.000,1719949569.000,0.605
2024-07-02 14:47:09,264.000,846.000,28.900,24.600,43.600,2744.118,4895.474,3136.000,2277.600,1610.195,,,215.188,14.325,0.000,0.000,220.375,14.938,0.000,0.000,213.594,14.610,0.000,0.000,1719949569.000,1719949629.000,0.604
2024-07-02 14:48:09,262.000,947.000,26.100,24.600,41.100,2362.235,3618.947,2732.000,2069.280,1259.122,,,14.063,206.014,0.000,0.000,14.625,204.880,0.000,0.000,10.125,202.356,0.000,0.000,1719949629.000,1719949689.000,0.607
2024-07-02 14:49:09,251.000,877.000,26.900,24.600,41.800,3021.529,5603.158,3188.923,2614.080,1696.976,,,308.688,251.560,0.000,0.000,312.500,252.863,0.000,0.000,208.656,14.310,0.000,0.000,1719949689.000,1719949749.000,0.609
2024-07-02 14:50:09,253.000,880.000,27.000,24.700,41.900,3238.588,5821.053,3736.000,2620.800,1907.122,,,207.000,13.842,0.000,0.000,212.297,14.457,0.000,0.000,12.000,202.036,0.000,0.000,1719949749.000,1719949809.000,0.615
2024-07-02 14:51:09,251.000,869.000,27.100,24.700,42.000,2790.000,5082.000,3227.077,2343.600,1664.634,,,20.625,208.897,0.000,0.000,21.750,208.090,0.000,0.000,188.906,12.867,0.000,0.000,1719949809.000,1719949869.000,0.619
2024-07-02 14:52:09,250.000,864.000,27.100,24.800,42.000,2641.765,4817.369,3045.692,2207.520,1572.878,,,299.188,249.865,0.000,0.000,303.938,251.138,0.000,0.000,12.375,202.879,0.000,0.000,1719949869.000,1719949929.000,0.623
2024-07-02 14:53:09,252.000,871.000,27.100,24.700,42.000,2434.059,4388.631,2791.385,2048.640,1429.902,,,213.453,14.230,0.000,0.000,218.766,14.852,0.000,0.000,202.219,13.789,0.000,0.000,1719949929.000,1719949989.000,0.623
2024-07-02 14:54:09,150.000,648.000,22.500,24.900,37.500,1978.412,3581.158,2264.769,1759.200,1167.512,,,13.500,205.380,0.000,0.000,14.438,204.382,0.000,0.000,9.938,201.989,0.000,0.000,1719949989.000,1719950049.000,0.620
2024-07-02 14:55:09,149.000,632.000,22.800,24.800,37.800,2134.412,3825.474,2430.154,1820.880,1257.512,,,310.344,251.846,0.000,0.000,314.375,253.183,0.000,0.000,208.719,14.250,0.000,0.000,1719950049.000,1719950109.000,0.620
2024-07-02 14:56:09,151.000,634.000,23.000,24.800,38.000,2198.647,4022.632,2505.846,1859.760,1289.122,,,207.063,13.761,0.000,0.000,212.500,14.368,0.000,0.000,11.813,203.458,0.000,0.000,1719950109.000,1719950169.000,0.619
2024-07-02 14:57:09,152.000,637.000,23.100,24.600,38.100,2017.941,3634.842,2235.539,1739.280,1154.927,,,18.750,209.284,0.000,0.000,19.875,208.375,0.000,0.000,197.906,13.440,0.000,0.000,1719950169.000,1719950229.000,0.619
2024-07-02 14:58:09,147.000,614.000,23.100,24.500,38.100,2000.118,3640.421,2270.615,1707.840,1153.317,,,305.906,251.230,0.000,0.000,310.375,252.620,0.000,0.000,12.188,204.035,0.000,0.000,1719950229.000,1719950289.000,0.619
2024-07-02 14:59:09,151.000,629.000,23.200,24.400,38.200,2265.882,4039.053,2578.769,1881.840,1312.683,,,214.672,14.268,0.000,0.000,219.969,14.898,0.000,0.000,211.719,14.430,0.000,0.000,1719950289.000,1719950349.000,0.620
2024-07-02 15:00:09,181.000,714.000,24.300,24.400,39.300,1641.529,2987.684,1865.846,1503.600,936.439,,,13.125,205.860,0.000,0.000,13.875,204.860,0.000,0.000,9.938,202.790,0.000,0.000,1719950349.000,1719950409.000,0.619
2024-07-02 15:01:09,180.000,704.000,24.500,24.400,39.500,2568.882,4617.579,2940.000,2099.280,1500.439,,,312.156,252.333,0.000,0.000,316.281,253.819,0.000,0.000,213.422,14.574,0.000,0.000,1719950409.000,1719950469.000,0.618
2024-07-02 15:02:10,180.000,698.000,24.600,24.300,39.700,2554.235,4602.631,2922.461,2103.360,1493.561,,,207.828,13.782,0.000,0.000,213.375,14.402,0.000,0.000,11.813,203.966,0.000,0.000,1719950469.000,1719950530.000,0.619
2024-07-02 15:03:10,178.000,689.000,24.700,24.300,39.700,2596.588,4656.421,2974.000,2136.480,1513.463,,,18.563,209.621,0.000,0.000,19.688,208.686,0.000,0.000,201.500,13.690,0.000,0.000,1719950530.000,1719950590.000,0.619
2024-07-02 15:04:10,178.000,686.000,24.800,24.300,39.800,2513.471,4549.895,2894.461,2107.680,1483.463,,,307.438,251.553,0.000,0.000,311.813,253.019,0.000,0.000,12.188,204.444,0.000,0.000,1719950590.000,1719950650.000,0.619
2024-07-02 15:05:10,188.000,719.000,24.900,24.300,39.900,2136.353,3873.053,2466.308,1919.520,1250.634,,,214.969,14.283,0.000,0.000,220.359,14.908,0.000,0.000,214.219,14.610,0.000,0.000,1719950650.000,1719950710.000,0.609
2024-07-02 15:06:10,185.000,701.000,25.100,24.200,40.100,2767.059,4981.369,3182.308,2251.920,1634.781,,,12.938,206.004,0.000,0.000,13.500,204.977,0.000,0.000,9.938,203.055,0.000,0.000,1719950710.000,1719950770.000,0.613
2024-07-02 15:07:09,184.000,692.000,25.300,24.200,40.300,2629.235,4768.000,3055.539,2173.920,1585.610,,,313.219,252.308,0.000,0.000,317.344,253.719,0.000,0.000,212.969,14.496,0.000,0.000,1719950770.000,1719950829.000,0.614
2024-07-02 15:08:09,186.000,698.000,25.300,24.100,40.300,2696.118,4860.421,3106.154,2215.680,1596.000,,,207.141,13.698,0.000,0.000,212.531,14.312,0.000,0.000,11.813,204.006,0.000,0.000,1719950829.000,1719950889.000,0.610
2024-07-02 15:09:09,186.000,698.000,25.300,24.100,40.300,2658.529,4796.421,3061.692,2187.840,1571.707,,,18.563,209.626,0.000,0.000,19.500,208.702,0.000,0.000,198.875,13.452,0.000,0.000,1719950889.000,1719950949.000,0.609
2024-07-02 15:10:09,187.000,702.000,25.300,24.100,40.300,2204.823,4046.632,2543.846,1923.120,1304.195,,,306.688,251.260,0.000,0.000,311.125,252.620,0.000,0.000,12.188,204.412,0.000,0.000,1719950949.000,1719951009.000,0.610
2024-07-02 15:11:09,251.000,929.000,25.600,24.400,40.600,2633.294,4612.842,3001.231,2160.960,1510.829,,,214.625,14.223,0.000,0.000,219.953,14.849,0.000,0.000,212.563,14.452,0.000,0.000,1719951009.000,1719951069.000,0.592
2024-07-02 15:12:09,252.000,924.000,25.800,24.400,40.800,2615.823,4703.579,3008.154,2144.640,1545.366,,,12.938,205.980,0.000,0.000,13.688,204.964,0.000,0.000,9.938,203.043,0.000,0.000,1719951069.000,1719951129.000,0.590
2024-07-02 15:13:09,249.000,909.000,25.900,24.300,40.900,2474.294,4477.579,2858.923,2080.320,1480.537,,,312.500,252.062,0.000,0.000,316.688,253.416,0.000,0.000,210.469,14.290,0.000,0.000,1719951129.000,1719951189.000,0.586
2024-07-02 15:14:09,250.000,906.000,26.100,24.300,41.100,2503.235,4541.684,2890.923,2100.000,1490.488,,,206.594,13.657,0.000,0.000,212.078,14.264,0.000,0.000,12.000,203.996,0.000,0.000,1719951189.000,1719951249.000,0.590
2024-07-02 15:15:09,252.000,911.000,26.100,24.200,41.100,2581.765,4688.947,2973.846,2136.000,1536.293,,,18.750,209.624,0.000,0.000,19.688,208.698,0.000,0.000,196.938,13.303,0.000,0.000,1719951249.000,1719951309.000,0.603
2024-07-02 15:16:09,261.000,973.000,25.500,24.300,40.500,2144.118,3847.895,2474.308,1887.840,1251.512,,,305.969,251.114,0.000,0.000,310.594,252.487,0.000,0.000,12.188,204.385,0.000,0.000,1719951309.000,1719951369.000,0.614
2024-07-02 15:17:09,262.000,963.000,25.800,24.300,40.800,2598.529,4676.526,2980.923,2107.920,1529.415,,,214.391,14.171,0.000,0.000,219.609,14.801,0.000,0.000,210.688,14.277,0.000,0.000,1719951369.000,1719951430.000,0.612
2024-07-02 15:18:09,261.000,955.000,25.900,24.400,40.900,2560.412,4606.947,2938.154,2083.200,1502.049,,,13.125,205.925,0.000,0.000,13.688,204.850,0.000,0.000,9.938,202.894,0.000,0.000,1719951430.000,1719951490.000,0.610
2024-07-02 15:19:09,263.000,960.000,25.900,24.400,40.900,2449.941,4318.631,2750.308,2048.880,1414.976,,,311.906,251.873,0.000,0.000,316.094,253.133,0.000,0.000,208.125,14.095,0.000,0.000,1719951490.000,1719951550.000,0.612
2024-07-02 15:20:09,261.000,953.000,25.900,24.400,40.900,2375.647,4245.579,2733.692,1988.880,1402.537,,,206.250,13.608,0.000,0.000,211.578,14.224,0.000,0.000,11.813,203.905,0.000,0.000,1719951550.000,1719951610.000,0.613
2024-07-02 15:21:09,255.000,1148.000,21.800,24.400,36.600,1560.529,2984.947,1844.923,1399.080,942.878,,,18.563,209.780,0.000,0.000,19.500,208.885,0.000,0.000,196.531,13.268,0.000,0.000,1719951610.000,1719951670.000,0.610
2024-07-02 15:22:09,252.000,1105.000,22.200,24.300,37.200,2356.235,4266.421,2717.231,1932.720,1392.439,,,307.313,251.316,0.000,0.000,311.750,252.699,0.000,0.000,12.188,204.712,0.000,0.000,1719951670.000,1719951730.000,0.609
2024-07-02 15:23:09,254.000,1108.000,22.300,24.400,37.300,2199.882,3979.684,2529.846,1810.320,1290.293,,,214.516,14.171,0.000,0.000,219.734,14.784,0.000,0.000,211.344,14.315,0.000,0.000,1719951730.000,1719951790.000,0.609
2024-07-02 15:24:09,253.000,1095.000,22.500,24.400,37.400,2053.588,3644.737,2358.769,1711.680,1197.512,,,12.938,206.254,0.000,0.000,13.688,205.239,0.000,0.000,9.938,203.348,0.000,0.000,1719951790.000,1719951850.000,0.609
2024-07-02 15:25:09,254.000,1094.000,22.600,24.400,37.500,2005.765,3613.895,2299.077,1658.880,1167.073,,,313.688,252.324,0.000,0.000,317.813,253.692,0.000,0.000,211.906,14.376,0.000,0.000,1719951850.000,1719951910.000,0.608
2024-07-02 15:26:09,253.000,1079.000,22.800,24.400,37.700,1790.118,3424.737,2143.231,1434.480,1100.049,,,207.172,13.664,0.000,0.000,212.547,14.263,0.000,0.000,11.813,204.538,0.000,0.000,1719951910.000,1719951970.000,0.607
2024-07-02 15:27:09,167.000,670.000,23.900,24.600,39.000,1397.029,2522.526,1600.692,1242.120,825.293,,,19.313,210.318,0.000,0.000,20.625,209.609,0.000,0.000,202.234,13.715,0.000,0.000,1719951970.000,1719952029.000,0.598
2024-07-02 15:28:09,166.000,654.000,24.300,24.400,39.400,1513.765,2709.053,1736.692,1289.400,890.341,,,308.438,252.040,0.000,0.000,312.719,253.516,0.000,0.000,12.375,204.710,0.000,0.000,1719952029.000,1719952089.000,0.594
2024-07-02 15:29:09,167.000,651.000,24.500,24.200,39.600,1476.265,2665.000,1662.462,1270.080,838.976,,,216.297,14.391,0.000,0.000,221.469,15.010,0.000,0.000,217.609,14.861,0.000,0.000,1719952089.000,1719952149.000,0.591
2024-07-02 15:30:09,165.000,643.000,24.500,24.100,39.600,1444.765,2609.000,1665.615,1238.040,849.951,,,13.688,206.769,0.000,0.000,14.438,205.720,0.000,0.000,10.125,203.320,0.000,0.000,1719952149.000,1719952209.000,0.590
2024-07-02 15:31:09,169.000,657.000,24.600,23.900,39.600,1357.059,2442.421,1552.077,1153.440,791.488,,,314.281,253.253,0.000,0.000,317.906,254.708,0.000,0.000,219.234,15.024,0.000,0.000,1719952209.000,1719952269.000,0.587
2024-07-02 15:32:09,158.000,732.000,21.300,23.800,36.000,988.000,1920.211,1201.436,833.600,625.854,,,210.281,14.003,0.000,0.000,215.688,14.619,0.000,0.000,12.000,204.508,0.000,0.000,1719952269.000,1719952329.000,0.582
2024-07-02 15:33:09,157.000,716.000,21.500,23.800,36.400,1118.941,2020.912,1269.128,985.600,654.829,,,19.500,210.519,0.000,0.000,20.250,209.496,0.000,0.000,211.063,14.453,0.000,0.000,1719952329.000,1719952389.000,0.577
2024-07-02 15:34:09,153.000,692.000,21.700,23.700,36.500,1154.118,2081.965,1314.667,993.440,678.829,,,309.938,253.067,0.000,0.000,313.531,254.468,0.000,0.000,12.375,204.971,0.000,0.000,1719952389.000,1719952449.000,0.570
2024-07-02 15:35:09,156.000,700.000,21.800,23.700,36.700,1095.882,2062.176,1297.949,942.080,673.561,,,218.281,14.585,0.000,0.000,223.391,15.208,0.000,0.000,224.453,15.429,0.000,0.000,1719952449.000,1719952509.000,0.564
2024-07-02 15:35:26,157.000,703.000,21.900,23.600,36.700,1081.412,1954.386,1233.128,939.520,641.073,,,12.750,206.580,0.000,0.000,12.750,205.042,0.000,0.000,11.063,204.300,0.000,0.000,1719952509.000,1719952526.000,0.566
2024-07-02 15:36:19,168.000,693.000,23.400,23.700,38.400,847.118,1552.211,978.308,820.000,505.951,,,21.375,211.931,0.000,0.000,21.188,210.444,0.000,0.000,21.375,210.836,0.000,0.000,1719952550.000,1719952579.000,0.562
2024-07-02 15:37:18,169.000,690.000,23.600,23.600,38.600,1208.471,2127.368,1377.128,1016.000,712.488,,,320.125,254.935,0.000,0.000,322.938,256.334,0.000,0.000,232.406,16.038,0.000,0.000,1719952579.000,1719952638.000,0.563
2024-07-02 15:38:18,168.000,681.000,23.700,23.400,38.800,1311.882,2355.421,1508.846,1083.480,774.878,,,213.141,14.221,0.000,0.000,218.203,14.841,0.000,0.000,12.188,205.083,0.000,0.000,1719952638.000,1719952698.000,0.559
2024-07-02 15:39:18,170.000,688.000,23.800,23.300,38.800,1347.794,2432.053,1554.154,1114.920,798.219,,,19.125,210.917,0.000,0.000,19.688,209.811,0.000,0.000,217.516,14.945,0.000,0.000,1719952698.000,1719952758.000,0.555
2024-07-02 15:40:18,170.000,686.000,23.800,23.200,38.900,1326.353,2393.368,1526.846,1104.720,777.659,,,312.906,253.880,0.000,0.000,316.219,255.297,0.000,0.000,12.375,205.541,0.000,0.000,1719952758.000,1719952818.000,0.555
2024-07-02 15:41:18,0.000,0.000,1.100,23.300,0.000,521.529,884.386,666.769,717.040,259.366,,,219.297,14.661,0.000,0.000,224.188,15.274,0.000,0.000,228.828,15.759,0.000,0.000,1719952818.000,1719952878.000,0.557
2024-07-02 15:42:18,156.000,702.000,21.800,23.500,36.600,1160.294,2337.474,1518.154,1085.760,777.659,,,14.625,208.052,0.000,0.000,15.188,206.883,0.000,0.000,10.313,204.154,0.000,0.000,1719952878.000,1719952938.000,0.554
2024-07-02 15:43:18,156.000,697.000,21.900,23.500,36.800,1289.823,2318.158,1471.231,1166.520,745.390,,,317.844,254.967,0.000,0.000,320.750,256.366,0.000,0.000,230.375,15.876,0.000,0.000,1719952938.000,1719952998.000,0.554
2024-07-02 15:44:18,158.000,702.000,22.000,23.500,36.900,1493.735,2694.790,1728.308,1288.320,888.293,,,213.953,14.275,0.000,0.000,218.891,14.862,0.000,0.000,12.000,205.512,0.000,0.000,1719952998.000,1719953058.000,0.553
2024-07-02 15:45:18,158.000,700.000,22.000,23.600,36.900,1527.441,2755.579,1767.385,1321.920,917.561,,,18.563,211.036,0.000,0.000,19.125,209.881,0.000,0.000,221.141,15.169,0.000,0.000,1719953058.000,1719953118.000,0.555
2024-07-02 15:46:18,158.000,700.000,22.000,23.600,36.900,1530.177,2827.105,1763.308,1326.960,920.561,,,314.594,254.316,0.000,0.000,317.781,255.720,0.000,0.000,12.375,205.944,0.000,0.000,1719953118.000,1719953178.000,0.555
2024-07-02 15:47:18,147.000,700.000,20.800,24.000,35.500,1834.853,3293.842,2111.385,1498.440,1096.902,,,219.734,14.651,0.000,0.000,224.641,15.271,0.000,0.000,231.656,15.944,0.000,0.000,1719953178.000,1719953238.000,0.549
2024-07-02 15:48:18,148.000,697.000,21.000,23.800,35.700,1810.059,3291.263,2086.615,1474.920,1096.610,,,13.500,207.892,0.000,0.000,13.875,206.656,0.000,0.000,9.938,204.555,0.000,0.000,1719953238.000,1719953298.000,0.555
2024-07-02 15:49:18,147.000,689.000,21.100,23.700,35.800,1690.588,3045.368,1945.923,1378.680,1013.854,,,319.688,255.135,0.000,0.000,322.688,256.544,0.000,0.000,231.234,15.891,0.000,0.000,1719953298.000,1719953358.000,0.560
2024-07-02 15:50:18,148.000,689.000,21.200,23.600,35.900,1487.206,2687.526,1709.538,1218.360,882.878,,,213.516,14.208,0.000,0.000,218.547,14.801,0.000,0.000,12.000,205.822,0.000,0.000,1719953358.000,1719953418.000,0.566
2024-07-02 15:51:18,147.000,679.000,21.300,23.500,36.100,1282.147,2304.526,1461.769,1092.960,742.390,,,18.750,211.437,0.000,0.000,19.500,210.286,0.000,0.000,222.094,15.240,0.000,0.000,1719953418.000,1719953478.000,0.566
2024-07-02 15:52:18,138.000,681.000,20.200,23.600,34.800,1410.971,2503.474,1611.308,1180.920,811.976,,,314.625,254.652,0.000,0.000,317.719,256.041,0.000,0.000,12.563,206.190,0.000,0.000,1719953478.000,1719953538.000,0.562
2024-07-02 15:53:18,139.000,676.000,20.400,23.600,35.100,1486.500,2681.790,1706.308,1243.800,870.146,,,220.703,14.737,0.000,0.000,225.391,15.317,0.000,0.000,233.453,16.079,0.000,0.000,1719953538.000,1719953598.000,0.564
